trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
86753020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3514140,shp-35-20,1
71162070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,3517172,shp-35-20,1
89305070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,3513130,shp-35-20,1
68368020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,350660,shp-35-20,1
89928020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3514140,shp-35-20,1
67694020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3525252,shp-35-20,1
92166020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3585272,shp-35-20,1
67832070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,3516160,shp-35-20,1
94580020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3584312,shp-35-20,1
67486070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350660,shp-35-20,1
93776070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350440,shp-35-20,1
63328010,35,3,North - 35A Jane towards Pioneer Village Station,A,1,350990,shp-35-20,1
87707070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350440,shp-35-06,1
62622010,35,3,North - 35A Jane towards Pioneer Village Station,A,1,3515152,shp-35-20,1
90210070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350220,shp-35-20,1
63180010,35,3,North - 35A Jane towards Pioneer Village Station,A,1,350330,shp-35-20,1
90087020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,350660,shp-35-20,1
69778020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,350110,shp-35-20,1
93013010,35,3,North - 35A Jane towards Pioneer Village Station,A,1,3514140,shp-35-20,1
76250070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350440,shp-35-20,1
93344070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350220,shp-35-20,1
76188020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,350770,shp-35-20,1
93196070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,3583242,shp-35-20,1
75633020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,350770,shp-35-20,1
98936070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350770,shp-35-20,1
76490020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3515150,shp-35-20,1
92229020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3516160,shp-35-20,1
76547010,35,3,North - 35A Jane towards Pioneer Village Station,A,1,350770,shp-35-20,1
98163070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350550,shp-35-20,1
73970020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,350550,shp-35-10,1
95673070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,3514140,shp-35-20,1
78062070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,3585222,shp-35-20,1
95587020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3515150,shp-35-20,1
77597070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350110,shp-35-20,1
99388070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,3584252,shp-35-20,1
74932010,35,3,North - 35A Jane towards Pioneer Village Station,A,1,350110,shp-35-20,1
97406070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350440,shp-35-20,1
97323020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,350330,shp-35-20,1
97314020,35,1,North - 35A Jane towards Pioneer Village Station,A,1,3523232,shp-35-20,1
97879070,35,2,North - 35A Jane towards Pioneer Village Station,A,1,350110,shp-35-20,1
76759070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-08,1
97600020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
70063020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3515150,shp-35-22,1
97259020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517170,shp-35-22,1
73199070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
99689020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3523232,shp-35-22,1
75873020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3523232,shp-35-22,1
95257070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350330,shp-35-22,1
72965070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3516160,shp-35-22,1
92289070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-08,1
658010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3516162,shp-35-22,1
92418020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
66258020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
94970020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
66538010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
96696020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
67020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-22,1
98312010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-22,1
641070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3520202,shp-35-22,1
90838020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
67015020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
90873070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
67932010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3582212,shp-35-22,1
93594020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
64710020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
9115020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
68767070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
93979010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-08,1
70644020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517170,shp-35-22,1
93898070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3582232,shp-35-22,1
61383070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
94567020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-22,1
54844070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
89846010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-22,1
55176020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
89814010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
61472020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3519192,shp-35-22,1
8968020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
58743020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
82877020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-11,1
58967020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
888010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,355840,shp-35-22,1
59074010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-22,1
85997070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-22,1
50403010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
88515010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,355840,shp-35-22,1
53034010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-08,1
8851010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
56882070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
78648070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3515150,shp-35-22,1
54697070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3515150,shp-35-22,1
78761010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
57846070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3514140,shp-35-22,1
80366020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
57476020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-22,1
79863020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
45480020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
76899020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517170,shp-35-22,1
48782010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
82475070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350770,shp-35-22,1
45336020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3523232,shp-35-22,1
82534070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3514140,shp-35-22,1
48622070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
83916070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
44886020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
8346070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3518182,shp-35-22,1
43737070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
65886070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
43836020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3523232,shp-35-22,1
69047020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517170,shp-35-22,1
4365010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350770,shp-35-22,1
68424020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
43579010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3585172,shp-35-22,1
68294070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
52257010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3515152,shp-35-22,1
61764070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-22,1
52305020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
6226010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
52205070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3581212,shp-35-22,1
62283010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3584202,shp-35-22,1
49585020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3519192,shp-35-22,1
57595010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350770,shp-35-22,1
52473070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
64156070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
52691020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
71282010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350770,shp-35-22,1
26499010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
74662010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
26407070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-22,1
71809070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
26025010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
75232010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
25473070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
73404020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3522222,shp-35-22,1
32720070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517172,shp-35-22,1
66338010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,355840,shp-35-22,1
32636070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
66711020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-22,1
29046020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3519191,shp-35-22,1
49655020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3583302,shp-35-22,1
33648020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-22,1
46274070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
3416010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3516162,shp-35-22,1
49471020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
30945070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3518182,shp-35-22,1
46430010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3583182,shp-35-22,1
37226010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
47078010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
37171020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
50482010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3514140,shp-35-22,1
37373020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
5070010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3585172,shp-35-22,1
34159010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350770,shp-35-22,1
46258070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
34298070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-22,1
41204070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-22,1
31206010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350770,shp-35-22,1
44933070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
36933020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3581282,shp-35-22,1
60005070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-22,1
36992010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
55975010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-22,1
4226020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-22,1
59295020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-08,1
39572020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
56052020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
38629070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
55996020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
38342020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
51281020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
38332020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517170,shp-35-22,1
51042020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517170,shp-35-22,1
35044010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
50763070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
383070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517172,shp-35-22,1
51335020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3518181,shp-35-22,1
37876010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
51943020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-22,1
34482020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
55266070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3583242,shp-35-22,1
3863010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
51960020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-22,1
3880010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3516162,shp-35-22,1
40471070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3514140,shp-35-22,1
42154010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
40324020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
35807020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
37066020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
19603070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
40163070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
19896070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
36685070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3518182,shp-35-22,1
1669010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
33183020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3515150,shp-35-22,1
1957020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3514140,shp-35-22,1
39410020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-11,1
19897020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
32889020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3520201,shp-35-08,1
20668010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350330,shp-35-22,1
26964070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
23368010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
26912020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
27456070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-22,1
27125070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-22,1
24504020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3518181,shp-35-22,1
3020010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
24654020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
23735070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-22,1
25371020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3522222,shp-35-22,1
27802020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3524242,shp-35-22,1
28285020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3518182,shp-35-22,1
34545070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3518182,shp-35-22,1
27550070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517172,shp-35-22,1
31924070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517172,shp-35-22,1
1633070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
34804010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3581192,shp-35-22,1
16044010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,355840,shp-35-22,1
31885020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3517170,shp-35-22,1
17526020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
3195020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
11938070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
10892070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-22,1
14091020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
13622010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
13921070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3512120,shp-35-22,1
15448020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350330,shp-35-22,1
97547020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
11684010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
94980010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350770,shp-35-08,1
11885010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
97632010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3581192,shp-35-22,1
10836010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3516162,shp-35-22,1
97560020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
11313020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
99539010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350330,shp-35-22,1
100257020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3515150,shp-35-22,1
99404070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3581212,shp-35-22,1
10044020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-11,1
93840070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
22032010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350550,shp-35-08,1
93787020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
2189070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350880,shp-35-22,1
93238070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350220,shp-35-08,1
2210070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
90658070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350440,shp-35-22,1
17508010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3581192,shp-35-22,1
85386070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-22,1
17604020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
91511070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350990,shp-35-22,1
14967070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3515150,shp-35-22,1
92062020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
15016020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3511110,shp-35-22,1
87591070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350660,shp-35-22,1
18413020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350770,shp-35-08,1
87020010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
1827010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,350110,shp-35-22,1
85578010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,355840,shp-35-22,1
79526070,35,2,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3510100,shp-35-22,1
85243020,35,1,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3520202,shp-35-22,1
80410010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3513130,shp-35-22,1
78901010,35,3,North - 35B Jane towards Pioneer Village Station via Hullmar,B,1,3514140,shp-35-22,1
18499070,35,2,South - 35A Jane towards Jane Station,A,0,350880,shp-35-57,1
79355070,35,2,South - 35A Jane towards Jane Station,A,0,3517172,shp-35-57,1
15068070,35,2,South - 35A Jane towards Jane Station,A,0,350110,shp-35-57,1
81770070,35,2,South - 35A Jane towards Jane Station,A,0,3513130,shp-35-57,1
17370010,35,3,South - 35A Jane towards Jane Station,A,0,350330,shp-35-57,1
81182010,35,3,South - 35A Jane towards Jane Station,A,0,3511110,shp-35-57,1
15116010,35,3,South - 35A Jane towards Jane Station,A,0,350220,shp-35-57,1
78578020,35,1,South - 35A Jane towards Jane Station,A,0,3516160,shp-35-57,1
2011020,35,1,South - 35A Jane towards Jane Station,A,0,3581282,shp-35-57,1
8524010,35,3,South - 35A Jane towards Jane Station,A,0,350550,shp-35-57,1
14854070,35,2,South - 35A Jane towards Jane Station,A,0,3515150,shp-35-57,1
82560020,35,1,South - 35A Jane towards Jane Station,A,0,350660,shp-35-57,1
14807070,35,2,South - 35A Jane towards Jane Station,A,0,350110,shp-35-57,1
7987070,35,2,South - 35A Jane towards Jane Station,A,0,350220,shp-35-57,1
1754020,35,1,South - 35A Jane towards Jane Station,A,0,3515150,shp-35-57,1
85541020,35,1,South - 35A Jane towards Jane Station,A,0,3510100,shp-35-57,1
20368010,35,3,South - 35A Jane towards Jane Station,A,0,350660,shp-35-52,1
85946010,35,3,South - 35A Jane towards Jane Station,A,0,350330,shp-35-57,1
22486020,35,1,South - 35A Jane towards Jane Station,A,0,3515150,shp-35-57,1
84047020,35,1,South - 35A Jane towards Jane Station,A,0,350770,shp-35-57,1
22458020,35,1,South - 35A Jane towards Jane Station,A,0,350770,shp-35-57,1
84356070,35,2,South - 35A Jane towards Jane Station,A,0,3514140,shp-35-57,1
25172020,35,1,South - 35A Jane towards Jane Station,A,0,350660,shp-35-57,1
87594020,35,1,South - 35A Jane towards Jane Station,A,0,350330,shp-35-57,1
25140010,35,3,South - 35A Jane towards Jane Station,A,0,3515152,shp-35-57,1
